CODIGO;Municipio;"RATE UNEMPLOYMENT";"RATE ILLITERACY";"CARS 100 HABS.";Z1;Z2;Z3;"DEP. INDEX"
3083;"Xixona / Jijona";12,4366159594342;15,65;33,7769328263625;0,185033482198253;0,623782467532467;0,684942931102939;0,497919626944553
3084;"Orxa, l' / Lorcha";18,1184668989547;51,28;23,4567901234568;-0,627820729464192;-0,82224025974026;-0,72684129638074;-0,725634095195064
3085;Llíber;5,73248407643312;9,3;36,4605543710021;1,14413675587509;0,881493506493506;1,05205942147772;1,02589656128211
3086;Millena;19,5121951219512;23,62;22,2222222222222;-0,827209602568129;0,300324675324675;-0,895728834169327;-0,474204587137593
3088;"Monforte del Cid";13,5775862068966;29,01;28,5346534653465;0,0218045483695921;0,0815746753246752;-0,0321951483794071;0,0237280251049534
3089;"Monòver / Monóvar";35,0867052023121;33,38;31,5081967213115;-3,05532263266268;-0,0957792207792209;0,374582314816892;-0,925506512875003
3090;Mutxamel;15,7333333333333;52,34;33,9461141912265;-0,286599904625655;-0,86525974025974;0,708086756665737;-0,14792429607322
3091;Murla;5,34351145038168;3,03;31,8713450292398;1,19978376961635;1,13595779220779;0,424260605915153;0,920000722579767
3092;"Muro de Alcoy";16,5874901029295;25,61;33,5675015271839;-0,408796867371893;0,219561688311688;0,656292958575085;0,15568592650496
3093;Novelda;16,477410002416;39,85;34,8724234995006;-0,393048641261236;-0,35836038961039;0,83480485629283;0,0277986084737345
3094;"Nucia, la";7,06137968495383;14,41;36,6403422178348;0,954022934913615;0,674107142857143;1,07665420216619;0,901594759978981
3095;Ondara;9,17098445595855;23;33,699481865285;0,652219677259149;0,325487012987013;0,674347724389189;0,55068480487845
3096;Onil;20,0785994998214;7,04;32,3631428140552;-0,908240271791325;0,973214285714286;0,491538004658713;0,185504006193891
3097;Orba;3,4412955465587;4,4;47,4316210807205;1,47191766143652;1,08035714285714;2,55288934072784;1,70172138167383
3098;Orxeta;12,2222222222222;0;32,9457364341085;0,215704975361628;1,25892857142857;0,571236174296652;0,681956573695617
3099;Orihuela;11,4640172964069;64,94;33,3299646286003;0,324174921830204;-1,37662337662338;0,623798170807156;-0,142883427995339
3100;Parcent;7,5;0;39,5663956639566;0,891273247496423;1,25892857142857;1,47693511134838;1,20904564342446
3101;Pedreguer;7,57575757575758;14,88;39,9719002458728;0,880435253825812;0,655032467532468;1,53240769437385;1,02262513857738
3102;Pego;5,78837087480356;28,43;33,4644413734453;1,13614150575056;0,105113636363636;0,64219444233178;0,62781652814866
3103;Penàguila;16,1016949152542;12,16;30,1136363636364;-0,339298271137945;0,765422077922078;0,183807984081582;0,203310596955238
3104;Petrer;37,6310750433118;27,25;30,0723600833981;-3,41932404053101;0,153003246753247;0,178161434117382;-1,02938645322013
3105;Pinoso;21,1943220753793;44,27;34,2999466287137;-1,06785723539046;-0,537743506493507;0,756490646882866;-0,283036698333702
3106;Planes;15,5339805825243;19,66;26,9180754226268;-0,258080197786019;0,461038961038961;-0,253341255454612;-0,0167941640672232
3107;Polop;5,43478260869565;19,75;36,1185983827493;1,18672637929962;0,457386363636364;1,00528021651838;0,883130986484787
3109;Rafal;13,0699088145897;37,04;29,6101949025487;0,09443364598145;-0,244318181818182;0,114937743166721;-0,0116489308900037
